geometry,severity,area_sqm,centroid_lat,centroid_lon
"POLYGON ((402684.3626693955 3486559.2259684554, 402684.3626693955 3486539.2259684554, 402674.3626693955 3486539.2259684554, 402674.3626693955 3486549.2259684554, 402654.3626693955 3486549.2259684554, 402654.3626693955 3486539.2259684554, 402664.3626693955 3486539.2259684554, 402664.3626693955 3486519.2259684554, 402654.3626693955 3486519.2259684554, 402654.3626693955 3486499.2259684554, 402664.3626693955 3486499.2259684554, 402664.3626693955 3486479.2259684554, 402654.3626693955 3486479.2259684554, 402654.3626693955 3486459.2259684554, 402664.3626693955 3486459.2259684554, 402664.3626693955 3486449.2259684554, 402674.3626693955 3486449.2259684554, 402674.3626693955 3486439.2259684554, 402684.3626693955 3486439.2259684554, 402684.3626693955 3486429.2259684554, 402694.3626693955 3486429.2259684554, 402694.3626693955 3486469.2259684554, 402684.3626693955 3486469.2259684554, 402684.3626693955 3486479.2259684554, 402674.3626693955 3486479.2259684554, 402674.3626693955 3486489.2259684554, 402684.3626693955 3486489.2259684554, 402684.3626693955 3486499.2259684554, 402694.3626693955 3486499.2259684554, 402694.3626693955 3486509.2259684554, 402714.3626693955 3486509.2259684554, 402714.3626693955 3486519.2259684554, 402724.3626693955 3486519.2259684554, 402724.3626693955 3486539.2259684554, 402714.3626693955 3486539.2259684554, 402714.3626693955 3486549.2259684554, 402694.3626693955 3486549.2259684554, 402694.3626693955 3486559.2259684554, 402684.3626693955 3486559.2259684554), (402674.3626693955 3486459.2259684554, 402684.3626693955 3486459.2259684554, 402684.3626693955 3486449.2259684554, 402674.3626693955 3486449.2259684554, 402674.3626693955 3486459.2259684554))",High,4300.0,31.50932361710687,73.97515470147825
"POLYGON ((403364.3626693955 3486469.2259684554, 403364.3626693955 3486459.2259684554, 403354.3626693955 3486459.2259684554, 403354.3626693955 3486449.2259684554, 403344.3626693955 3486449.2259684554, 403344.3626693955 3486429.2259684554, 403354.3626693955 3486429.2259684554, 403354.3626693955 3486419.2259684554, 403374.3626693955 3486419.2259684554, 403374.3626693955 3486429.2259684554, 403384.3626693955 3486429.2259684554, 403384.3626693955 3486439.2259684554, 403424.3626693955 3486439.2259684554, 403424.3626693955 3486449.2259684554, 403384.3626693955 3486449.2259684554, 403384.3626693955 3486459.2259684554, 403374.3626693955 3486459.2259684554, 403374.3626693955 3486469.2259684554, 403364.3626693955 3486469.2259684554))",High,1800.0,31.508819079865972,73.98243481962113
"POLYGON ((401404.3626693955 3486439.2259684554, 401404.3626693955 3486419.2259684554, 401414.3626693955 3486419.2259684554, 401414.3626693955 3486429.2259684554, 401434.3626693955 3486429.2259684554, 401434.3626693955 3486439.2259684554, 401404.3626693955 3486439.2259684554))",High,400.0,31.508555769344962,73.96182430709253
"POLYGON ((402674.3626693955 3486429.2259684554, 402674.3626693955 3486389.2259684554, 402684.3626693955 3486389.2259684554, 402684.3626693955 3486429.2259684554, 402674.3626693955 3486429.2259684554))",High,400.0,31.508459968735696,73.97512004485517
"POLYGON ((401724.3626693955 3486409.2259684554, 401724.3626693955 3486389.2259684554, 401734.3626693955 3486389.2259684554, 401734.3626693955 3486409.2259684554, 401724.3626693955 3486409.2259684554))",High,200.0,31.50828924239658,73.96511800707766
"POLYGON ((401324.3626693955 3486479.2259684554, 401324.3626693955 3486469.2259684554, 401314.3626693955 3486469.2259684554, 401314.3626693955 3486459.2259684554, 401304.3626693955 3486459.2259684554, 401304.3626693955 3486449.2259684554, 401294.3626693955 3486449.2259684554, 401294.3626693955 3486419.2259684554, 401304.3626693955 3486419.2259684554, 401304.3626693955 3486409.2259684554, 401314.3626693955 3486409.2259684554, 401314.3626693955 3486379.2259684554, 401324.3626693955 3486379.2259684554, 401324.3626693955 3486369.2259684554, 401344.3626693955 3486369.2259684554, 401344.3626693955 3486379.2259684554, 401354.3626693955 3486379.2259684554, 401354.3626693955 3486369.2259684554, 401364.3626693955 3486369.2259684554, 401364.3626693955 3486379.2259684554, 401374.3626693955 3486379.2259684554, 401374.3626693955 3486389.2259684554, 401384.3626693955 3486389.2259684554, 401384.3626693955 3486419.2259684554, 401374.3626693955 3486419.2259684554, 401374.3626693955 3486429.2259684554, 401354.3626693955 3486429.2259684554, 401354.3626693955 3486449.2259684554, 401344.3626693955 3486449.2259684554, 401344.3626693955 3486469.2259684554, 401334.3626693955 3486469.2259684554, 401334.3626693955 3486479.2259684554, 401324.3626693955 3486479.2259684554))",High,5900.0,31.50842782868522,73.9609917649005
"POLYGON ((402544.3626693955 3486499.2259684554, 402544.3626693955 3486489.2259684554, 402514.3626693955 3486489.2259684554, 402514.3626693955 3486469.2259684554, 402454.3626693955 3486469.2259684554, 402454.3626693955 3486429.2259684554, 402464.3626693955 3486429.2259684554, 402464.3626693955 3486419.2259684554, 402454.3626693955 3486419.2259684554, 402454.3626693955 3486389.2259684554, 402474.3626693955 3486389.2259684554, 402474.3626693955 3486379.2259684554, 402464.3626693955 3486379.2259684554, 402464.3626693955 3486369.2259684554, 402494.3626693955 3486369.2259684554, 402494.3626693955 3486379.2259684554, 402504.3626693955 3486379.2259684554, 402504.3626693955 3486369.2259684554, 402514.3626693955 3486369.2259684554, 402514.3626693955 3486379.2259684554, 402534.3626693955 3486379.2259684554, 402534.3626693955 3486389.2259684554, 402524.3626693955 3486389.2259684554, 402524.3626693955 3486419.2259684554, 402504.3626693955 3486419.2259684554, 402504.3626693955 3486429.2259684554, 402544.3626693955 3486429.2259684554, 402544.3626693955 3486449.2259684554, 402534.3626693955 3486449.2259684554, 402534.3626693955 3486469.2259684554, 402544.3626693955 3486469.2259684554, 402544.3626693955 3486459.2259684554, 402554.3626693955 3486459.2259684554, 402554.3626693955 3486449.2259684554, 402564.3626693955 3486449.2259684554, 402564.3626693955 3486429.2259684554, 402574.3626693955 3486429.2259684554, 402574.3626693955 3486419.2259684554, 402584.3626693955 3486419.2259684554, 402584.3626693955 3486459.2259684554, 402574.3626693955 3486459.2259684554, 402574.3626693955 3486489.2259684554, 402554.3626693955 3486489.2259684554, 402554.3626693955 3486499.2259684554, 402544.3626693955 3486499.2259684554), (402474.3626693955 3486429.2259684554, 402484.3626693955 3486429.2259684554, 402484.3626693955 3486409.2259684554, 402474.3626693955 3486409.2259684554, 402474.3626693955 3486399.2259684554, 402464.3626693955 3486399.2259684554, 402464.3626693955 3486419.2259684554, 402474.3626693955 3486419.2259684554, 402474.3626693955 3486429.2259684554))",High,8900.0,31.508683497774896,73.97335109020446
"POLYGON ((403854.3626693955 3486409.2259684554, 403854.3626693955 3486349.2259684554, 403864.3626693955 3486349.2259684554, 403864.3626693955 3486409.2259684554, 403854.3626693955 3486409.2259684554))",High,600.0,31.508288256606473,73.98754783639407
"POLYGON ((403634.3626693955 3486369.2259684554, 403634.3626693955 3486349.2259684554, 403654.3626693955 3486349.2259684554, 403654.3626693955 3486369.2259684554, 403634.3626693955 3486369.2259684554))",High,400.0,31.50808990089638,73.98528593358851
"POLYGON ((402544.3626693955 3486359.2259684554, 402544.3626693955 3486339.2259684554, 402554.3626693955 3486339.2259684554, 402554.3626693955 3486359.2259684554, 402544.3626693955 3486359.2259684554))",High,200.0,31.507907733324988,73.97375712109762
"POLYGON ((402454.3626693955 3486369.2259684554, 402454.3626693955 3486309.2259684554, 402464.3626693955 3486309.2259684554, 402464.3626693955 3486369.2259684554, 402454.3626693955 3486369.2259684554))",High,600.0,31.507809918709874,73.97281045633993
"POLYGON ((403624.3626693955 3486329.2259684554, 403624.3626693955 3486309.2259684554, 403634.3626693955 3486309.2259684554, 403634.3626693955 3486329.2259684554, 403624.3626693955 3486329.2259684554))",High,200.0,31.507727804611633,73.98513189006809
"POLYGON ((401944.3626693955 3486319.2259684554, 401944.3626693955 3486299.2259684554, 401954.3626693955 3486299.2259684554, 401954.3626693955 3486319.2259684554, 401944.3626693955 3486319.2259684554))",High,200.0,31.507496063964687,73.96744341916403
"POLYGON ((402644.3626693955 3486309.2259684554, 402644.3626693955 3486299.2259684554, 402664.3626693955 3486299.2259684554, 402664.3626693955 3486309.2259684554, 402644.3626693955 3486309.2259684554))",High,200.0,31.507510648240192,73.97486714586084
"POLYGON ((401514.3626693955 3486319.2259684554, 401514.3626693955 3486289.2259684554, 401564.3626693955 3486289.2259684554, 401564.3626693955 3486299.2259684554, 401574.3626693955 3486299.2259684554, 401574.3626693955 3486319.2259684554, 401514.3626693955 3486319.2259684554))",High,1700.0,31.507421655045224,73.9631639729402
"POLYGON ((401944.3626693955 3486289.2259684554, 401944.3626693955 3486279.2259684554, 401934.3626693955 3486279.2259684554, 401934.3626693955 3486269.2259684554, 401944.3626693955 3486269.2259684554, 401944.3626693955 3486259.2259684554, 401964.3626693955 3486259.2259684554, 401964.3626693955 3486269.2259684554, 401974.3626693955 3486269.2259684554, 401974.3626693955 3486289.2259684554, 401944.3626693955 3486289.2259684554))",High,900.0,31.507190917275743,73.96751697597303
"POLYGON ((403594.3626693955 3486279.2259684554, 403594.3626693955 3486259.2259684554, 403604.3626693955 3486259.2259684554, 403604.3626693955 3486269.2259684554, 403614.3626693955 3486269.2259684554, 403614.3626693955 3486279.2259684554, 403594.3626693955 3486279.2259684554))",High,300.0,31.507289557773436,73.98485581683609
"POLYGON ((402654.3626693955 3486279.2259684554, 402654.3626693955 3486269.2259684554, 402644.3626693955 3486269.2259684554, 402644.3626693955 3486249.2259684554, 402654.3626693955 3486249.2259684554, 402654.3626693955 3486259.2259684554, 402674.3626693955 3486259.2259684554, 402674.3626693955 3486269.2259684554, 402664.3626693955 3486269.2259684554, 402664.3626693955 3486279.2259684554, 402654.3626693955 3486279.2259684554))",High,500.0,31.507150058827683,73.97490267266008
"POLYGON ((403754.3626693955 3486229.2259684554, 403754.3626693955 3486209.2259684554, 403764.3626693955 3486209.2259684554, 403764.3626693955 3486229.2259684554, 403754.3626693955 3486229.2259684554))",High,200.0,31.506836544852348,73.98651045746438
"POLYGON ((401844.3626693955 3486239.2259684554, 401844.3626693955 3486229.2259684554, 401834.3626693955 3486229.2259684554, 401834.3626693955 3486209.2259684554, 401844.3626693955 3486209.2259684554, 401844.3626693955 3486199.2259684554, 401854.3626693955 3486199.2259684554, 401854.3626693955 3486239.2259684554, 401844.3626693955 3486239.2259684554))",High,600.0,31.50667538545727,73.9663643172742
"POLYGON ((402924.3626693955 3486239.2259684554, 402924.3626693955 3486229.2259684554, 402914.3626693955 3486229.2259684554, 402914.3626693955 3486199.2259684554, 402944.3626693955 3486199.2259684554, 402944.3626693955 3486229.2259684554, 402934.3626693955 3486229.2259684554, 402934.3626693955 3486239.2259684554, 402924.3626693955 3486239.2259684554))",High,1000.0,31.506739960429517,73.97777137868839
"POLYGON ((402694.3626693955 3486219.2259684554, 402694.3626693955 3486199.2259684554, 402704.3626693955 3486199.2259684554, 402704.3626693955 3486219.2259684554, 402694.3626693955 3486219.2259684554))",High,200.0,31.50665744248613,73.97535031960733
"POLYGON ((401754.3626693955 3486329.2259684554, 401754.3626693955 3486309.2259684554, 401734.3626693955 3486309.2259684554, 401734.3626693955 3486299.2259684554, 401724.3626693955 3486299.2259684554, 401724.3626693955 3486289.2259684554, 401744.3626693955 3486289.2259684554, 401744.3626693955 3486279.2259684554, 401714.3626693955 3486279.2259684554, 401714.3626693955 3486319.2259684554, 401694.3626693955 3486319.2259684554, 401694.3626693955 3486299.2259684554, 401704.3626693955 3486299.2259684554, 401704.3626693955 3486289.2259684554, 401694.3626693955 3486289.2259684554, 401694.3626693955 3486259.2259684554, 401714.3626693955 3486259.2259684554, 401714.3626693955 3486239.2259684554, 401704.3626693955 3486239.2259684554, 401704.3626693955 3486219.2259684554, 401694.3626693955 3486219.2259684554, 401694.3626693955 3486209.2259684554, 401684.3626693955 3486209.2259684554, 401684.3626693955 3486199.2259684554, 401704.3626693955 3486199.2259684554, 401704.3626693955 3486209.2259684554, 401724.3626693955 3486209.2259684554, 401724.3626693955 3486229.2259684554, 401734.3626693955 3486229.2259684554, 401734.3626693955 3486259.2259684554, 401764.3626693955 3486259.2259684554, 401764.3626693955 3486289.2259684554, 401774.3626693955 3486289.2259684554, 401774.3626693955 3486309.2259684554, 401784.3626693955 3486309.2259684554, 401784.3626693955 3486299.2259684554, 401794.3626693955 3486299.2259684554, 401794.3626693955 3486319.2259684554, 401764.3626693955 3486319.2259684554, 401764.3626693955 3486329.2259684554, 401754.3626693955 3486329.2259684554), (401714.3626693955 3486269.2259684554, 401724.3626693955 3486269.2259684554, 401724.3626693955 3486259.2259684554, 401714.3626693955 3486259.2259684554, 401714.3626693955 3486269.2259684554))",High,5100.0,31.507154788771302,73.96516147997134
"POLYGON ((401314.3626693955 3486209.2259684554, 401314.3626693955 3486189.2259684554, 401324.3626693955 3486189.2259684554, 401324.3626693955 3486199.2259684554, 401334.3626693955 3486199.2259684554, 401334.3626693955 3486209.2259684554, 401314.3626693955 3486209.2259684554))",High,300.0,31.506465367480498,73.96085581998129
"POLYGON ((402824.3626693955 3486209.2259684554, 402824.3626693955 3486189.2259684554, 402834.3626693955 3486189.2259684554, 402834.3626693955 3486209.2259684554, 402824.3626693955 3486209.2259684554))",High,200.0,31.50657818592798,73.97672011533308
"POLYGON ((403684.3626693955 3486239.2259684554, 403684.3626693955 3486229.2259684554, 403674.3626693955 3486229.2259684554, 403674.3626693955 3486209.2259684554, 403684.3626693955 3486209.2259684554, 403684.3626693955 3486189.2259684554, 403694.3626693955 3486189.2259684554, 403694.3626693955 3486179.2259684554, 403704.3626693955 3486179.2259684554, 403704.3626693955 3486189.2259684554, 403714.3626693955 3486189.2259684554, 403714.3626693955 3486199.2259684554, 403724.3626693955 3486199.2259684554, 403724.3626693955 3486209.2259684554, 403714.3626693955 3486209.2259684554, 403714.3626693955 3486219.2259684554, 403724.3626693955 3486219.2259684554, 403724.3626693955 3486229.2259684554, 403704.3626693955 3486229.2259684554, 403704.3626693955 3486239.2259684554, 403684.3626693955 3486239.2259684554))",High,1900.0,31.506767398131345,73.98587384480113
"POLYGON ((403374.3626693955 3486239.2259684554, 403374.3626693955 3486229.2259684554, 403364.3626693955 3486229.2259684554, 403364.3626693955 3486209.2259684554, 403354.3626693955 3486209.2259684554, 403354.3626693955 3486189.2259684554, 403374.3626693955 3486189.2259684554, 403374.3626693955 3486179.2259684554, 403414.3626693955 3486179.2259684554, 403414.3626693955 3486199.2259684554, 403444.3626693955 3486199.2259684554, 403444.3626693955 3486239.2259684554, 403374.3626693955 3486239.2259684554))",High,4200.0,31.5067378117612,73.98273065478253
"POLYGON ((402574.3626693955 3486199.2259684554, 402574.3626693955 3486189.2259684554, 402564.3626693955 3486189.2259684554, 402564.3626693955 3486179.2259684554, 402594.3626693955 3486179.2259684554, 402594.3626693955 3486189.2259684554, 402614.3626693955 3486189.2259684554, 402614.3626693955 3486199.2259684554, 402574.3626693955 3486199.2259684554))",High,700.0,31.50647406379694,73.97417895224521
"POLYGON ((403854.3626693955 3486189.2259684554, 403854.3626693955 3486159.2259684554, 403864.3626693955 3486159.2259684554, 403864.3626693955 3486189.2259684554, 403854.3626693955 3486189.2259684554))",High,300.0,31.506438931168177,73.98756777198993
"POLYGON ((402474.3626693955 3486179.2259684554, 402474.3626693955 3486159.2259684554, 402494.3626693955 3486159.2259684554, 402494.3626693955 3486179.2259684554, 402474.3626693955 3486179.2259684554))",High,400.0,31.50627845150016,73.97309046065115
"POLYGON ((402534.3626693955 3486179.2259684554, 402534.3626693955 3486159.2259684554, 402564.3626693955 3486159.2259684554, 402564.3626693955 3486179.2259684554, 402554.3626693955 3486179.2259684554, 402554.3626693955 3486169.2259684554, 402544.3626693955 3486169.2259684554, 402544.3626693955 3486179.2259684554, 402534.3626693955 3486179.2259684554))",High,500.0,31.5062749213296,73.97377496232123
"POLYGON ((401644.3626693955 3486189.2259684554, 401644.3626693955 3486149.2259684554, 401664.3626693955 3486149.2259684554, 401664.3626693955 3486169.2259684554, 401674.3626693955 3486169.2259684554, 401674.3626693955 3486179.2259684554, 401664.3626693955 3486179.2259684554, 401664.3626693955 3486189.2259684554, 401644.3626693955 3486189.2259684554))",High,900.0,31.50621316869163,73.96436866951022
"POLYGON ((402744.3626693955 3486169.2259684554, 402744.3626693955 3486159.2259684554, 402734.3626693955 3486159.2259684554, 402734.3626693955 3486139.2259684554, 402764.3626693955 3486139.2259684554, 402764.3626693955 3486149.2259684554, 402754.3626693955 3486149.2259684554, 402754.3626693955 3486169.2259684554, 402744.3626693955 3486169.2259684554))",High,600.0,31.50613528793319,73.97586497516005
"POLYGON ((403284.3626693955 3486169.2259684554, 403284.3626693955 3486159.2259684554, 403274.3626693955 3486159.2259684554, 403274.3626693955 3486149.2259684554, 403284.3626693955 3486149.2259684554, 403284.3626693955 3486139.2259684554, 403304.3626693955 3486139.2259684554, 403304.3626693955 3486169.2259684554, 403284.3626693955 3486169.2259684554))",High,700.0,31.506211119720913,73.98159809393063
"POLYGON ((403744.3626693955 3486179.2259684554, 403744.3626693955 3486169.2259684554, 403754.3626693955 3486169.2259684554, 403754.3626693955 3486159.2259684554, 403744.3626693955 3486159.2259684554, 403744.3626693955 3486139.2259684554, 403764.3626693955 3486139.2259684554, 403764.3626693955 3486149.2259684554, 403774.3626693955 3486149.2259684554, 403774.3626693955 3486159.2259684554, 403764.3626693955 3486159.2259684554, 403764.3626693955 3486179.2259684554, 403744.3626693955 3486179.2259684554))",High,800.0,31.50628379420326,73.9864900964734
"POLYGON ((403824.3626693955 3486179.2259684554, 403824.3626693955 3486159.2259684554, 403814.3626693955 3486159.2259684554, 403814.3626693955 3486149.2259684554, 403834.3626693955 3486149.2259684554, 403834.3626693955 3486139.2259684554, 403854.3626693955 3486139.2259684554, 403854.3626693955 3486149.2259684554, 403844.3626693955 3486149.2259684554, 403844.3626693955 3486169.2259684554, 403834.3626693955 3486169.2259684554, 403834.3626693955 3486179.2259684554, 403824.3626693955 3486179.2259684554))",High,800.0,31.50627897880312,73.98730624054797
"POLYGON ((401844.3626693955 3486149.2259684554, 401844.3626693955 3486139.2259684554, 401864.3626693955 3486139.2259684554, 401864.3626693955 3486149.2259684554, 401844.3626693955 3486149.2259684554))",High,200.0,31.50599951609508,73.96645950664852
"POLYGON ((402444.3626693955 3486149.2259684554, 402444.3626693955 3486129.2259684554, 402454.3626693955 3486129.2259684554, 402454.3626693955 3486149.2259684554, 402444.3626693955 3486149.2259684554))",High,200.0,31.506004861601767,73.97272489598221
"POLYGON ((403794.3626693955 3486139.2259684554, 403794.3626693955 3486129.2259684554, 403814.3626693955 3486129.2259684554, 403814.3626693955 3486139.2259684554, 403794.3626693955 3486139.2259684554))",High,200.0,31.506073503599016,73.98699255010354
"POLYGON ((402154.3626693955 3486119.2259684554, 402154.3626693955 3486109.2259684554, 402144.3626693955 3486109.2259684554, 402144.3626693955 3486089.2259684554, 402174.3626693955 3486089.2259684554, 402174.3626693955 3486109.2259684554, 402164.3626693955 3486109.2259684554, 402164.3626693955 3486119.2259684554, 402154.3626693955 3486119.2259684554))",High,700.0,31.505638799275015,73.96967516304237
"POLYGON ((403584.3626693955 3486119.2259684554, 403584.3626693955 3486079.2259684554, 403594.3626693955 3486079.2259684554, 403594.3626693955 3486069.2259684554, 403604.3626693955 3486069.2259684554, 403604.3626693955 3486089.2259684554, 403614.3626693955 3486089.2259684554, 403614.3626693955 3486119.2259684554, 403584.3626693955 3486119.2259684554))",High,1200.0,31.505733071346555,73.98482876406528
"POLYGON ((403844.3626693955 3486079.2259684554, 403844.3626693955 3486069.2259684554, 403864.3626693955 3486069.2259684554, 403864.3626693955 3486079.2259684554, 403844.3626693955 3486079.2259684554))",High,200.0,31.505536404442363,73.98752484979745
"POLYGON ((403764.3626693955 3486139.2259684554, 403764.3626693955 3486129.2259684554, 403754.3626693955 3486129.2259684554, 403754.3626693955 3486119.2259684554, 403714.3626693955 3486119.2259684554, 403714.3626693955 3486079.2259684554, 403724.3626693955 3486079.2259684554, 403724.3626693955 3486069.2259684554, 403744.3626693955 3486069.2259684554, 403744.3626693955 3486059.2259684554, 403784.3626693955 3486059.2259684554, 403784.3626693955 3486069.2259684554, 403824.3626693955 3486069.2259684554, 403824.3626693955 3486079.2259684554, 403794.3626693955 3486079.2259684554, 403794.3626693955 3486099.2259684554, 403784.3626693955 3486099.2259684554, 403784.3626693955 3486119.2259684554, 403794.3626693955 3486119.2259684554, 403794.3626693955 3486129.2259684554, 403774.3626693955 3486129.2259684554, 403774.3626693955 3486139.2259684554, 403764.3626693955 3486139.2259684554))",High,4900.0,31.50570341853934,73.98652698249958
"POLYGON ((403254.3626693955 3486059.2259684554, 403254.3626693955 3486049.2259684554, 403274.3626693955 3486049.2259684554, 403274.3626693955 3486059.2259684554, 403254.3626693955 3486059.2259684554))",High,200.0,31.50530667645731,73.98131456187129
"POLYGON ((402714.3626693955 3486059.2259684554, 402714.3626693955 3486049.2259684554, 402694.3626693955 3486049.2259684554, 402694.3626693955 3486029.2259684554, 402704.3626693955 3486029.2259684554, 402704.3626693955 3486039.2259684554, 402724.3626693955 3486039.2259684554, 402724.3626693955 3486049.2259684554, 402734.3626693955 3486049.2259684554, 402734.3626693955 3486059.2259684554, 402714.3626693955 3486059.2259684554))",High,600.0,31.5051851256833,73.97550678266198
"POLYGON ((401414.3626693955 3486089.2259684554, 401414.3626693955 3486039.2259684554, 401424.3626693955 3486039.2259684554, 401424.3626693955 3486029.2259684554, 401434.3626693955 3486029.2259684554, 401434.3626693955 3486019.2259684554, 401474.3626693955 3486019.2259684554, 401474.3626693955 3486049.2259684554, 401434.3626693955 3486049.2259684554, 401434.3626693955 3486069.2259684554, 401444.3626693955 3486069.2259684554, 401444.3626693955 3486079.2259684554, 401434.3626693955 3486079.2259684554, 401434.3626693955 3486089.2259684554, 401414.3626693955 3486089.2259684554))",High,2400.0,31.50509970223104,73.96210820965324
"POLYGON ((403134.3626693955 3486079.2259684554, 403134.3626693955 3486069.2259684554, 403124.3626693955 3486069.2259684554, 403124.3626693955 3486059.2259684554, 403114.3626693955 3486059.2259684554, 403114.3626693955 3486029.2259684554, 403124.3626693955 3486029.2259684554, 403124.3626693955 3486019.2259684554, 403144.3626693955 3486019.2259684554, 403144.3626693955 3486009.2259684554, 403154.3626693955 3486009.2259684554, 403154.3626693955 3486049.2259684554, 403164.3626693955 3486049.2259684554, 403164.3626693955 3486059.2259684554, 403144.3626693955 3486059.2259684554, 403144.3626693955 3486079.2259684554, 403134.3626693955 3486079.2259684554))",High,2000.0,31.505201302528988,73.97997838304987
"POLYGON ((402854.3626693955 3485989.2259684554, 402854.3626693955 3485969.2259684554, 402864.3626693955 3485969.2259684554, 402864.3626693955 3485989.2259684554, 402854.3626693955 3485989.2259684554))",High,200.0,31.504596075927992,73.97705760989794
"POLYGON ((403134.3626693955 3485989.2259684554, 403134.3626693955 3485969.2259684554, 403144.3626693955 3485969.2259684554, 403144.3626693955 3485979.2259684554, 403154.3626693955 3485979.2259684554, 403154.3626693955 3485989.2259684554, 403134.3626693955 3485989.2259684554))",High,300.0,31.504634925432153,73.98004069385752
"POLYGON ((403054.3626693955 3485969.2259684554, 403054.3626693955 3485949.2259684554, 403074.3626693955 3485949.2259684554, 403074.3626693955 3485959.2259684554, 403064.3626693955 3485959.2259684554, 403064.3626693955 3485969.2259684554, 403054.3626693955 3485969.2259684554))",High,300.0,31.504417716556052,73.97920065227088
"POLYGON ((403124.3626693955 3485969.2259684554, 403124.3626693955 3485959.2259684554, 403114.3626693955 3485959.2259684554, 403114.3626693955 3485949.2259684554, 403134.3626693955 3485949.2259684554, 403134.3626693955 3485969.2259684554, 403124.3626693955 3485969.2259684554))",High,300.0,31.50442303461451,73.97986749467513
"POLYGON ((402914.3626693955 3485979.2259684554, 402914.3626693955 3485969.2259684554, 402904.3626693955 3485969.2259684554, 402904.3626693955 3485949.2259684554, 402914.3626693955 3485949.2259684554, 402914.3626693955 3485939.2259684554, 402934.3626693955 3485939.2259684554, 402934.3626693955 3485949.2259684554, 402954.3626693955 3485949.2259684554, 402954.3626693955 3485969.2259684554, 402944.3626693955 3485969.2259684554, 402944.3626693955 3485979.2259684554, 402914.3626693955 3485979.2259684554))",High,1500.0,31.504430509402095,73.97778949305209
"POLYGON ((403554.3626693955 3485949.2259684554, 403554.3626693955 3485939.2259684554, 403574.3626693955 3485939.2259684554, 403574.3626693955 3485949.2259684554, 403554.3626693955 3485949.2259684554))",High,200.0,31.50433946465005,73.98448405100355
"POLYGON ((402994.3626693955 3485949.2259684554, 402994.3626693955 3485939.2259684554, 402974.3626693955 3485939.2259684554, 402974.3626693955 3485929.2259684554, 402994.3626693955 3485929.2259684554, 402994.3626693955 3485919.2259684554, 403004.3626693955 3485919.2259684554, 403004.3626693955 3485949.2259684554, 402994.3626693955 3485949.2259684554))",High,500.0,31.504201398890697,73.97847292476715
"POLYGON ((402874.3626693955 3485929.2259684554, 402874.3626693955 3485919.2259684554, 402894.3626693955 3485919.2259684554, 402894.3626693955 3485929.2259684554, 402874.3626693955 3485929.2259684554))",High,200.0,31.50410202085448,73.97732623944749
"POLYGON ((403334.3626693955 3485929.2259684554, 403334.3626693955 3485909.2259684554, 403344.3626693955 3485909.2259684554, 403344.3626693955 3485929.2259684554, 403334.3626693955 3485929.2259684554))",High,200.0,31.504095114162887,73.98211744918603
"POLYGON ((403804.3626693955 3485979.2259684554, 403804.3626693955 3485969.2259684554, 403774.3626693955 3485969.2259684554, 403774.3626693955 3485959.2259684554, 403744.3626693955 3485959.2259684554, 403744.3626693955 3485949.2259684554, 403724.3626693955 3485949.2259684554, 403724.3626693955 3485939.2259684554, 403784.3626693955 3485939.2259684554, 403784.3626693955 3485949.2259684554, 403794.3626693955 3485949.2259684554, 403794.3626693955 3485939.2259684554, 403804.3626693955 3485939.2259684554, 403804.3626693955 3485929.2259684554, 403844.3626693955 3485929.2259684554, 403844.3626693955 3485899.2259684554, 403864.3626693955 3485899.2259684554, 403864.3626693955 3485959.2259684554, 403854.3626693955 3485959.2259684554, 403854.3626693955 3485969.2259684554, 403834.3626693955 3485969.2259684554, 403834.3626693955 3485979.2259684554, 403804.3626693955 3485979.2259684554))",High,4800.0,31.504384759821516,73.98711606272728
"POLYGON ((403044.3626693955 3485929.2259684554, 403044.3626693955 3485919.2259684554, 403054.3626693955 3485919.2259684554, 403054.3626693955 3485899.2259684554, 403074.3626693955 3485899.2259684554, 403074.3626693955 3485919.2259684554, 403064.3626693955 3485919.2259684554, 403064.3626693955 3485929.2259684554, 403044.3626693955 3485929.2259684554))",High,600.0,31.50402666312063,73.97918735209933
"POLYGON ((402324.3626693955 3485889.2259684554, 402324.3626693955 3485879.2259684554, 402314.3626693955 3485879.2259684554, 402314.3626693955 3485869.2259684554, 402334.3626693955 3485869.2259684554, 402334.3626693955 3485879.2259684554, 402364.3626693955 3485879.2259684554, 402364.3626693955 3485889.2259684554, 402324.3626693955 3485889.2259684554))",High,600.0,31.5036649766855,73.97157464704178
"POLYGON ((403074.3626693955 3485879.2259684554, 403074.3626693955 3485859.2259684554, 403104.3626693955 3485859.2259684554, 403104.3626693955 3485869.2259684554, 403094.3626693955 3485869.2259684554, 403094.3626693955 3485879.2259684554, 403074.3626693955 3485879.2259684554))",High,500.0,31.503613904951937,73.97946912547624
"POLYGON ((403334.3626693955 3485889.2259684554, 403334.3626693955 3485879.2259684554, 403324.3626693955 3485879.2259684554, 403324.3626693955 3485869.2259684554, 403334.3626693955 3485869.2259684554, 403334.3626693955 3485859.2259684554, 403344.3626693955 3485859.2259684554, 403344.3626693955 3485889.2259684554, 403334.3626693955 3485889.2259684554))",High,400.0,31.50368895580668,73.9820955256534
